Executing whmapi1 listaccts search= searchtype=owner
                MX: [('mail.valalta.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   eurovik.org
                 A: ['178.218.166.201']
                MX: [('eurovik.org', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     vetlab.rs
                 A: ['178.218.166.207']
                MX: [('vetlab.rs', ['178.218.166.207'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  vetlab.co.rs
                 A: ['178.218.166.207']
                MX: [('vetlab.co.rs', ['178.218.166.207'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: vila-kruna.com
                 A: ['178.218.166.201']
                MX: [('vila-kruna.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: yummyspilledbeans.com
                 A: ['178.218.166.201']
                MX: [('yummyspilledbeans.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:   rln-rpm.com
                 A: ['178.218.166.213']
                MX: [('rln-rpm.com', ['178.218.166.213'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   kopaweb.com
                 A: ['178.218.166.201']
                MX: [('kopaweb.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: flashexplained.com
                 A: ['178.218.166.201']
                MX: [('flashexplained.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: virtuososite.com
                 A: ['178.218.166.201']
                MX: [('virtuososite.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:      bifix.hr
                 A: ['178.218.166.201']
                MX: [('bifix.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: minusiplus-poduke.hr
                 A: ['178.218.166.201']
                MX: [('minusiplus-poduke.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: kleptokracija.hr
                 A: ['178.218.166.201']
                MX: [('kleptokracija.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   nosteria.hr
                 A: ['178.218.166.201']
                MX: [('nosteria.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:        bam.hr
                 A: ['178.218.166.201']
                MX: [('bam.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     subing.hr
                 A: ['178.218.166.201']
                MX: [('subing.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: electron-audio.com
                 A: ['178.218.166.201']
                MX: [('electron-audio.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: silo-apartmani.com
                 A: ['178.218.166.201']
                MX: [('silo-apartmani.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: istra-vacation.com
                 A: ['178.218.165.107']
                MX: [('mail.istra-vacation.com', ['178.218.165.107'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.165.107 +ip4:178.218.166.201 +ip4:178.218.173.20 +include:mojsite.com ~all"']
D:  koparent.com
                 A: ['178.218.166.201']
                MX: [('koparent.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: angels.com.hr
                 A: ['178.218.166.201']
                MX: [('angels.com.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: mamasitaandson.com
                 A: ['178.218.166.201']
                MX: [('mamasitaandson.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ostaniuzmene.com
                 A: ['89.201.164.105']
                MX: [('mail.ostaniuzmene.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: fksloboda.org
                 A: ['178.218.165.53']
                MX: [('fksloboda.org', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: luxury-rental.eu
                 A: ['178.218.166.201']
                MX: [('luxury-rental.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:       filo.hr
                 A: ['178.218.166.201']
                MX: [('aspmx.l.google.com', ['173.194.76.26'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.164.196 ~all"']
D:   dc-filo.com
                 A: ['178.218.166.201']
                MX: [('aspmx.l.google.com', ['108.177.15.26']), ('alt1.aspmx.l.google.com', ['74.125.205.26']), ('alt2.aspmx.l.google.com', ['74.125.68.27']), ('aspmx2.googlemail.com', ['74.125.205.27']), ('aspmx3.googlemail.com', ['74.125.68.26'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.164.196 ~all"']
D:  filologic.hr
                 A: ['178.218.166.201']
                MX: [('filologic.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 a mx include:mojsite.com ?all"']
D:      dunea.hr
                 A: ['178.218.166.201']
                MX: [('alt3.aspmx.l.google.com', ['108.177.97.27']), ('alt4.aspmx.l.google.com', ['74.125.195.27']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('alt1.aspmx.l.google.com', ['74.125.205.26']), ('aspmx.l.google.com', ['173.194.76.26'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:_spf.google.com ~all"']
D:  rrcrugby.com
                 A: ['178.218.166.201']
                MX: [('rrcrugby.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:   eventlab.hr
                 A: ['178.218.166.201']
                MX: [('alt1.aspmx.l.google.com', ['74.125.205.26']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('alt3.aspmx.l.google.com', ['108.177.97.27']), ('aspmx.l.google.com', ['173.194.76.26']), ('alt4.aspmx.l.google.com', ['74.125.195.27'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: pavel-gregoric.info
                 A: ['178.218.166.201']
                MX: [('pavel-gregoric.info', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     ots-du.hr
                 A: ['178.218.166.201']
                MX: [('ots-du.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:185.103.219.135 ~all"']
D: professional-audit.com
                 A: ['178.218.165.53']
                MX: [('professional-audit.com', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     imured.hr
                 A: ['178.218.166.201']
                MX: [('alt1.aspmx.l.google.com', ['74.125.205.26']), ('aspmx3.googlemail.com', ['74.125.68.27']), ('aspmx2.googlemail.com', ['74.125.205.27']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('aspmx.l.google.com', ['173.194.76.26'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all"']
D: odvjetnica-maslek.hr
                 A: ['178.218.166.201']
                MX: [('mx.zoho.com', ['204.141.42.121']), ('mx2.zoho.com', ['216.52.72.121'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:zoho.com ~all"']
D: cirilicne-komunikacije.rs
                 A: ['178.218.165.53']
                MX: [('cirilicne-komunikacije.rs', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  evocative.hr
                 A: ['178.218.166.201']
                MX: [('alt4.aspmx.l.google.com', ['74.125.195.27']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('alt3.aspmx.l.google.com', ['108.177.97.27']), ('alt1.aspmx.l.google.com', ['74.125.205.26']), ('aspmx.l.google.com', ['173.194.76.26']), ('evocative.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"google-site-verification=KdVU7kwEHd0AWVSv7KfeNEG0p4w-1uIVff-BMq5us7c"', '"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: poliklinika-provita.hr
                 A: ['178.218.166.201']
                MX: [('poliklinika-provita.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: etno-motiv.hr
                 A: ['178.218.166.201']
                MX: [('etno-motiv.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: mijovic-vukovic.me
                 A: ['178.218.165.53']
                MX: [('mijovic-vukovic.me', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: obrtnicka-komora-rijeka.hr
                 A: ['178.218.166.201']
                MX: [('obrtnicka-komora-rijeka.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:    flegart.hr
                 A: ['178.218.166.201']
                MX: [('flegart.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: agroekologija.com
                 A: ['178.218.166.201']
                MX: [('agroekologija.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: goldylures.com
                 A: ['178.218.165.53']
                MX: [('goldylures.com', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.162.42 ~all"']
D: 42stripes.com
                 A: ['178.218.166.201']
                MX: [('42stripes.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     fenbar.hr
                 A: ['178.218.166.201']
                MX: [('fenbar.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:    agricon.hr
                 A: ['178.218.166.201']
                MX: [('agricon.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: mobilehomesistria.com
                 A: ['178.218.166.201']
                MX: [('mobilehomesistria.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all"']
D: mobilehomesinistria.com
                 A: ['178.218.166.201']
                MX: [('mobilehomesinistria.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all"']
D: mobilheimeinistrien.com
                 A: ['178.218.166.201']
                MX: [('mobilheimeinistrien.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all"']
D: mobilheimeistrien.com
                 A: ['178.218.166.201']
                MX: [('mobilheimeistrien.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all"']
D:  infoverba.hr
                 A: ['178.218.166.201']
                MX: [('infoverba.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: infoverba.com
                 A: ['178.218.166.201']
                MX: [('alt1.aspmx.l.google.com', ['74.125.205.26']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('aspmx2.googlemail.com', ['74.125.205.26']), ('aspmx3.googlemail.com', ['74.125.68.26']), ('aspmx.l.google.com', ['173.194.76.26'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: apartmani-necujam.com
                 A: ['178.218.166.201']
                MX: [('apartmani-necujam.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:    pww.com.hr
                 A: ['178.218.166.201']
                MX: [('pww.com.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:  udrugaiks.hr
                 A: ['178.218.166.201']
                MX: [('udrugaiks.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"google-site-verification=cRO8Uk56JbE3wahTAPLFg8PougjK4Sn52ZFfPsAUGm4"', '"v=spf1 +a +mx +ip4:178.218.166.201 +a:mail.google.com ~all"', '"google-site-verification=cRO8Uk56JbE3wahTAPLF98PougK4SnS2TFfPsAUGm4"']
D:  volonteri.hr
                 A: ['178.218.166.201']
                MX: [('volonteri.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +a:mail.google.com ~all"']
D:       grak.hr
                 A: ['178.218.166.201']
                MX: [('grak.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +a:mail.google.com ~all"']
D:   vendomat.hr
                 A: ['178.218.166.201']
                MX: [('vendomat.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: onclick-marketing.hr
                 A: ['178.218.166.201']
                MX: [('onclick-marketing.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  liski.com.hr
                 A: ['178.218.166.201']
                MX: [('liski.com.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: taxizurichairport.com
                 A: ['178.218.165.53']
                MX: [('taxizurichairport.com', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: villadelaviedubrovnik.com
                 A: ['178.218.166.201']
                MX: [('villadelaviedubrovnik.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ramzimaaloufdesign.com
                 A: ['178.218.166.201']
                MX: [('ramzimaaloufdesign.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: dubrovnik-europa.eu
                 A: ['178.218.166.201']
                MX: [('dubrovnik-europa.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     prikaz.eu
                 A: ['178.218.166.201']
                MX: [('prikaz.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all"']
D:    flowing.hr
                 A: ['178.218.166.201']
                MX: [('flowing.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 a mx include:mojsite.com ?all"']
D: gostionica-zavala.com
                 A: ['178.218.166.201']
                MX: [('gostionica-zavala.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all"']
D:  modellook.eu
                 A: ['178.218.166.201']
                MX: [('modellook.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   cegrupa.com
                 A: ['178.218.166.201']
                MX: [('alt2.aspmx.l.google.com', ['74.125.68.27']), ('alt3.aspmx.l.google.com', ['108.177.97.27']), ('alt4.aspmx.l.google.com', ['74.125.195.27']), ('aspmx.l.google.com', ['173.194.76.26']), ('alt1.aspmx.l.google.com', ['74.125.205.27'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com +include:_spf.google.com -all"']
D: vistadays.com
                 A: ['178.218.166.201']
                MX: [('vistadays.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:     police.hr
                 A: ['178.218.166.201']
                MX: [('police.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: tehnofilija.com
                 A: ['178.218.166.201']
                MX: [('tehnofilija.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:    ledshop.hr
                 A: ['178.218.166.201']
                MX: [('ledshop.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: kresimirdominic.com
                 A: ['178.218.166.201']
                MX: [('kresimirdominic.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: energoatest.hr
                 A: ['178.218.166.201']
                MX: [('energoatest.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  tzgrovinj.hr
                 A: ['178.218.166.201']
                MX: [('tzgrovinj.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: tzgrovinj.com
                 A: ['178.218.166.201']
                MX: [('tzgrovinj.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: public-affairs.rs
                 A: ['178.218.166.207']
                MX: [('public-affairs.rs', ['178.218.166.207'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: corpopublicaffairs.rs
                 A: ['178.218.166.207']
                MX: [('corpopublicaffairs.rs', ['178.218.166.207'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: corpopublicaffairs.com
                 A: ['178.218.166.207']
                MX: [('corpopublicaffairs.com', ['178.218.166.207'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: arealighting-group.com
                 A: ['178.218.166.201']
                MX: [('arealighting-group.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:        gll.hr
                 A: ['178.218.166.201']
                MX: [('gll.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: lawoffice-gll.hr
                 A: ['178.218.166.201']
                MX: [('lawofficegll-hr02c.mail.protection.outlook.com', ['104.47.2.36', '104.47.1.36'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 include:spf.protection.outlook.com -all"']
D:       hssg.hr
                 A: ['178.218.166.201']
